타자,도루RAA,도루 성공,도루 실패,상대,도루,도실,도실%,도루기회,도루시도%,SPD,도루 성공 여부
오지환,3.11,27,5,KIA,64,27,29.7,1121,8.1,6.7,도루
오지환,3.11,27,5,kt,64,28,30.4,1365,6.7,6.7,실패
오지환,3.11,27,5,kt,64,28,30.4,1365,6.7,6.7,도루
오지환,3.11,27,5,kt,64,28,30.4,1365,6.7,6.7,실패
오지환,3.11,27,5,kt,64,28,30.4,1365,6.7,6.7,실패
오지환,3.11,27,5,SK,87,24,21.6,1516,7.3,6.7,실패
오지환,3.11,27,5,SK,87,24,21.6,1516,7.3,6.7,도루
오지환,3.11,27,5,SK,87,24,21.6,1516,7.3,6.7,도루
오지환,3.11,27,5,넥센,50,25,33.3,897,8.4,6.7,도루
오지환,3.11,27,5,넥센,50,25,33.3,897,8.4,6.7,실패
오지환,3.11,27,5,넥센,50,25,33.3,897,8.4,6.7,도루
오지환,3.11,27,5,두산,83,25,23.2,1563,6.9,6.7,실패
오지환,3.11,27,5,두산,83,25,23.2,1563,6.9,6.7,도루
오지환,3.11,27,5,두산,83,25,23.2,1563,6.9,6.7,실패
오지환,3.11,27,5,두산,83,25,23.2,1563,6.9,6.7,실패
오지환,3.11,27,5,롯데,26,10,27.8,681,5.3,6.7,실패
오지환,3.11,27,5,롯데,26,10,27.8,681,5.3,6.7,도루
오지환,3.11,27,5,롯데,26,10,27.8,681,5.3,6.7,도루
오지환,3.11,27,5,삼성,64,29,31.2,1332,7,6.7,실패
오지환,3.11,27,5,삼성,64,29,31.2,1332,7,6.7,실패
오지환,3.11,27,5,삼성,64,29,31.2,1332,7,6.7,도루
오지환,3.11,27,5,삼성,64,29,31.2,1332,7,6.7,도루
오지환,3.11,27,5,한화,86,41,32.3,1701,7.5,6.7,도루
오지환,3.11,27,5,한화,86,41,32.3,1701,7.5,6.7,도루
오지환,3.11,27,5,한화,86,41,32.3,1701,7.5,6.7,도루
오지환,3.11,27,5,한화,86,41,32.3,1701,7.5,6.7,도루
오태곤,2.82,19,2,kt,64,28,30.4,1365,6.7,4.9,도루
오태곤,2.82,19,2,LG,90,30,25,1543,7.8,4.9,도루
오태곤,2.82,19,2,LG,90,30,25,1543,7.8,4.9,도루
오태곤,2.82,19,2,SK,87,24,21.6,1516,7.3,4.9,도루
오태곤,2.82,19,2,SK,87,24,21.6,1516,7.3,4.9,도루
오태곤,2.82,19,2,넥센,50,25,33.3,897,8.4,4.9,도루
오태곤,2.82,19,2,삼성,64,29,31.2,1332,7,4.9,실패
이명기,0.89,14,4,KIA,64,27,29.7,1121,8.1,4.7,도루
이명기,0.89,14,4,KIA,64,27,29.7,1121,8.1,4.7,실패
이명기,0.89,14,4,kt,64,28,30.4,1365,6.7,4.7,도루
이명기,0.89,14,4,kt,64,28,30.4,1365,6.7,4.7,도루
이명기,0.89,14,4,kt,64,28,30.4,1365,6.7,4.7,도루
이명기,0.89,14,4,kt,64,28,30.4,1365,6.7,4.7,도루
이명기,0.89,14,4,LG,90,30,25,1543,7.8,4.7,도루
이명기,0.89,14,4,NC,38,21,35.6,1173,5,4.7,실패
이명기,0.89,14,4,NC,38,21,35.6,1173,5,4.7,도루
이명기,0.89,14,4,NC,38,21,35.6,1173,5,4.7,도루
이명기,0.89,14,4,넥센,50,25,33.3,897,8.4,4.7,실패
이명기,0.89,14,4,넥센,50,25,33.3,897,8.4,4.7,도루
이명기,0.89,14,4,롯데,26,10,27.8,681,5.3,4.7,도루
이명기,0.89,14,4,롯데,26,10,27.8,681,5.3,4.7,실패
이명기,0.89,14,4,삼성,64,29,31.2,1332,7,4.7,실패
이명기,0.89,14,4,삼성,64,29,31.2,1332,7,4.7,도루
이명기,0.89,14,4,삼성,64,29,31.2,1332,7,4.7,실패
이명기,0.89,14,4,삼성,64,29,31.2,1332,7,4.7,실패
이명기,0.89,14,4,한화,86,41,32.3,1701,7.5,4.7,도루
이명기,0.89,14,4,한화,86,41,32.3,1701,7.5,4.7,실패
이명기,0.89,14,4,한화,86,41,32.3,1701,7.5,4.7,도루
이지영,0.45,5,1,KIA,64,27,29.7,1121,8.1,3.8,도루
이지영,0.45,5,1,NC,38,21,35.6,1173,5,3.8,실패
이지영,0.45,5,1,SK,87,24,21.6,1516,7.3,3.8,실패
이지영,0.45,5,1,롯데,26,10,27.8,681,5.3,3.8,도루
이지영,0.45,5,1,한화,86,41,32.3,1701,7.5,3.8,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,6.2,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,6.2,실패
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,6.2,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,6.2,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,6.2,도루
임병욱,1.02,10,2,KIA,64,27,29.7,1121,8.1,6.2,도루
임병욱,1.02,10,2,kt,64,28,30.4,1365,6.7,6.2,도루
임병욱,1.02,10,2,kt,64,28,30.4,1365,6.7,6.2,도루
임병욱,1.02,10,2,LG,90,30,25,1543,7.8,6.2,도루
임병욱,1.02,10,2,LG,90,30,25,1543,7.8,6.2,실패
임병욱,1.02,10,2,NC,38,21,35.6,1173,5,6.2,도루
임병욱,1.02,10,2,NC,38,21,35.6,1173,5,6.2,실패
임병욱,1.02,10,2,SK,87,24,21.6,1516,7.3,6.2,도루
임병욱,1.02,10,2,SK,87,24,21.6,1516,7.3,6.2,도루
임병욱,1.02,10,2,SK,87,24,21.6,1516,7.3,6.2,실패
임병욱,1.02,10,2,두산,83,25,23.2,1563,6.9,6.2,실패
임병욱,1.02,10,2,두산,83,25,23.2,1563,6.9,6.2,도루
임병욱,1.02,10,2,두산,83,25,23.2,1563,6.9,6.2,도루
임병욱,1.02,10,2,삼성,64,29,31.2,1332,7,6.2,도루
임병욱,1.02,10,2,삼성,64,29,31.2,1332,7,6.2,실패
임병욱,1.02,10,2,한화,86,41,32.3,1701,7.5,6.2,실패
임병욱,1.02,10,2,한화,86,41,32.3,1701,7.5,6.2,도루
임병욱,1.02,10,2,한화,86,41,32.3,1701,7.5,6.2,도루
임병욱,1.02,10,2,한화,86,41,32.3,1701,7.5,6.2,도루
전준우,0.53,8,2,LG,90,30,25,1543,7.8,3.6,실패
전준우,0.53,8,2,넥센,50,25,33.3,897,8.4,3.6,실패
전준우,0.53,8,2,두산,83,25,23.2,1563,6.9,3.6,도루
전준우,0.53,8,2,삼성,64,29,31.2,1332,7,3.6,도루
전준우,0.53,8,2,한화,86,41,32.3,1701,7.5,3.6,실패
정수빈,1.64,26,8,KIA,64,27,29.7,1121,8.1,7,도루
정수빈,1.64,26,8,KIA,64,27,29.7,1121,8.1,7,도루
정수빈,1.64,26,8,KIA,64,27,29.7,1121,8.1,7,실패
정수빈,1.64,26,8,kt,64,28,30.4,1365,6.7,7,도루
정수빈,1.64,26,8,kt,64,28,30.4,1365,6.7,7,도루
정수빈,1.64,26,8,LG,90,30,25,1543,7.8,7,도루
정수빈,1.64,26,8,NC,38,21,35.6,1173,5,7,도루
정수빈,1.64,26,8,SK,87,24,21.6,1516,7.3,7,도루
정수빈,1.64,26,8,SK,87,24,21.6,1516,7.3,7,도루
정수빈,1.64,26,8,넥센,50,25,33.3,897,8.4,7,실패
정수빈,1.64,26,8,넥센,50,25,33.3,897,8.4,7,도루
정수빈,1.64,26,8,넥센,50,25,33.3,897,8.4,7,도루
정수빈,1.64,26,8,롯데,26,10,27.8,681,5.3,7,실패
정수빈,1.64,26,8,삼성,64,29,31.2,1332,7,7,도루
정수빈,1.64,26,8,삼성,64,29,31.2,1332,7,7,도루
정수빈,1.64,26,8,한화,86,41,32.3,1701,7.5,7,실패
구자욱,1.44,19,5,KIA,43,16,27.1,955,6.2,5.5,도루
구자욱,1.44,19,5,LG,66,29,30.5,1567,6.1,5.5,도루
구자욱,1.44,19,5,LG,66,29,30.5,1567,6.1,5.5,도루
구자욱,1.44,19,5,NC,33,30,47.6,1215,5.2,5.5,도루
구자욱,1.44,19,5,NC,33,30,47.6,1215,5.2,5.5,실패
구자욱,1.44,19,5,NC,33,30,47.6,1215,5.2,5.5,실패
구자욱,1.44,19,5,SK,50,31,38.3,944,8.6,5.5,도루
구자욱,1.44,19,5,SK,50,31,38.3,944,8.6,5.5,실패
구자욱,1.44,19,5,넥센,45,18,28.6,1015,6.2,5.5,실패
구자욱,1.44,19,5,두산,63,16,20.3,1355,5.8,5.5,도루
구자욱,1.44,19,5,두산,63,16,20.3,1355,5.8,5.5,도루
구자욱,1.44,19,5,두산,63,16,20.3,1355,5.8,5.5,실패
구자욱,1.44,19,5,롯데,64,14,18,1298,6,5.5,실패
구자욱,1.44,19,5,롯데,64,14,18,1298,6,5.5,도루
구자욱,1.44,19,5,한화,80,31,27.9,1481,7.5,5.5,도루
구자욱,1.44,19,5,한화,80,31,27.9,1481,7.5,5.5,실패
구자욱,1.44,19,5,한화,80,31,27.9,1481,7.5,5.5,도루
김재유,1.06,10,2,SK,50,31,38.3,944,8.6,5.4,실패
김재유,1.06,10,2,SK,50,31,38.3,944,8.6,5.4,실패
김재유,1.06,10,2,삼성,34,27,44.3,1346,4.5,5.4,실패
김재유,1.06,10,2,삼성,34,27,44.3,1346,4.5,5.4,도루
김재유,1.06,10,2,삼성,34,27,44.3,1346,4.5,5.4,도루
김재환,1.15,6,0,KIA,43,16,27.1,955,6.2,3.4,도루
김재환,1.15,6,0,kt,54,17,23.9,1512,4.7,3.4,도루
김재환,1.15,6,0,LG,66,29,30.5,1567,6.1,3.4,도루
김재환,1.15,6,0,LG,66,29,30.5,1567,6.1,3.4,도루
김재환,1.15,6,0,LG,66,29,30.5,1567,6.1,3.4,실패
김재환,1.15,6,0,SK,50,31,38.3,944,8.6,3.4,도루
김재환,1.15,6,0,롯데,64,14,18,1298,6,3.4,도루
김재환,1.15,6,0,롯데,64,14,18,1298,6,3.4,실패
김재환,1.15,6,0,롯데,64,14,18,1298,6,3.4,도루
김재환,1.15,6,0,삼성,34,27,44.3,1346,4.5,3.4,도루
김재환,1.15,6,0,한화,80,31,27.9,1481,7.5,3.4,실패
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,실패
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,도루
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,도루
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,실패
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,도루
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,도루
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,도루
김하성,3.62,23,2,KIA,43,16,27.1,955,6.2,5.2,도루
김하성,3.62,23,2,kt,54,17,23.9,1512,4.7,5.2,도루
김하성,3.62,23,2,kt,54,17,23.9,1512,4.7,5.2,도루
김하성,3.62,23,2,kt,54,17,23.9,1512,4.7,5.2,실패
김하성,3.62,23,2,LG,66,29,30.5,1567,6.1,5.2,도루
김하성,3.62,23,2,LG,66,29,30.5,1567,6.1,5.2,실패
김하성,3.62,23,2,LG,66,29,30.5,1567,6.1,5.2,실패
김하성,3.62,23,2,LG,66,29,30.5,1567,6.1,5.2,실패
김하성,3.62,23,2,LG,66,29,30.5,1567,6.1,5.2,도루
김하성,3.62,23,2,NC,33,30,47.6,1215,5.2,5.2,도루
김하성,3.62,23,2,NC,33,30,47.6,1215,5.2,5.2,도루
김하성,3.62,23,2,NC,33,30,47.6,1215,5.2,5.2,도루
김하성,3.62,23,2,SK,50,31,38.3,944,8.6,5.2,실패
김하성,3.62,23,2,SK,50,31,38.3,944,8.6,5.2,도루
김하성,3.62,23,2,SK,50,31,38.3,944,8.6,5.2,도루
김하성,3.62,23,2,SK,50,31,38.3,944,8.6,5.2,도루
김하성,3.62,23,2,SK,50,31,38.3,944,8.6,5.2,실패
김하성,3.62,23,2,두산,63,16,20.3,1355,5.8,5.2,도루
김하성,3.62,23,2,두산,63,16,20.3,1355,5.8,5.2,도루
김하성,3.62,23,2,두산,63,16,20.3,1355,5.8,5.2,실패
김하성,3.62,23,2,롯데,64,14,18,1298,6,5.2,도루
김하성,3.62,23,2,삼성,34,27,44.3,1346,4.5,5.2,실패
김하성,3.62,23,2,삼성,34,27,44.3,1346,4.5,5.2,도루
김하성,3.62,23,2,삼성,34,27,44.3,1346,4.5,5.2,도루
김하성,3.62,23,2,삼성,34,27,44.3,1346,4.5,5.2,도루
김하성,3.62,23,2,삼성,34,27,44.3,1346,4.5,5.2,실패
김하성,3.62,23,2,삼성,34,27,44.3,1346,4.5,5.2,실패
김하성,3.62,23,2,한화,80,31,27.9,1481,7.5,5.2,실패
김하성,3.62,23,2,한화,80,31,27.9,1481,7.5,5.2,실패
김하성,3.62,23,2,한화,80,31,27.9,1481,7.5,5.2,실패
김하성,3.62,23,2,한화,80,31,27.9,1481,7.5,5.2,도루
김하성,3.62,23,2,한화,80,31,27.9,1481,7.5,5.2,도루
김하성,3.62,23,2,한화,80,31,27.9,1481,7.5,9,도루
박정음,1.33,9,1,KIA,43,16,27.1,955,6.2,9,실패
박정음,1.33,9,1,KIA,43,16,27.1,955,6.2,9,도루
박정음,1.33,9,1,KIA,43,16,27.1,955,6.2,9,도루
박정음,1.33,9,1,KIA,43,16,27.1,955,6.2,9,도루
박정음,1.33,9,1,kt,54,17,23.9,1512,4.7,9,도루
박정음,1.33,9,1,kt,54,17,23.9,1512,4.7,9,도루
박정음,1.33,9,1,kt,54,17,23.9,1512,4.7,9,도루
박정음,1.33,9,1,LG,66,29,30.5,1567,6.1,9,도루
박정음,1.33,9,1,LG,66,29,30.5,1567,6.1,9,도루
박정음,1.33,9,1,NC,33,30,47.6,1215,5.2,9,실패
박정음,1.33,9,1,NC,33,30,47.6,1215,5.2,9,도루
박정음,1.33,9,1,NC,33,30,47.6,1215,5.2,9,실패
박정음,1.33,9,1,NC,33,30,47.6,1215,5.2,9,실패
박정음,1.33,9,1,SK,50,31,38.3,944,8.6,9,실패
박정음,1.33,9,1,롯데,64,14,18,1298,6,9,실패
박정음,1.33,9,1,롯데,64,14,18,1298,6,9,도루
박정음,1.33,9,1,롯데,64,14,18,1298,6,9,도루
박정음,1.33,9,1,롯데,64,14,18,1298,6,9,도루
박정음,1.33,9,1,롯데,64,14,18,1298,6,9,실패
박정음,1.33,9,1,삼성,34,27,44.3,1346,4.5,9,도루
박정음,1.33,9,1,한화,80,31,27.9,1481,7.5,9,실패
박정음,1.33,9,1,한화,80,31,27.9,1481,7.5,9,실패
박정음,1.33,9,1,한화,80,31,27.9,1481,7.5,9,도루
박정음,1.33,9,1,한화,80,31,27.9,1481,7.5,9,도루
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,실패
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,도루
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,도루
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,실패
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,도루
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,도루
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,도루
박해민,1.21,34,12,KIA,43,16,27.1,955,6.2,7.1,도루
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,실패
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,도루
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,도루
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,도루
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,도루
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,도루
박해민,1.21,34,12,kt,54,17,23.9,1512,4.7,7.1,도루
박해민,1.21,34,12,LG,66,29,30.5,1567,6.1,7.1,도루
박해민,1.21,34,12,LG,66,29,30.5,1567,6.1,7.1,도루
박해민,1.21,34,12,LG,66,29,30.5,1567,6.1,7.1,실패
박해민,1.21,34,12,LG,66,29,30.5,1567,6.1,7.1,실패
박해민,1.21,34,12,LG,66,29,30.5,1567,6.1,7.1,실패
박해민,1.21,34,12,LG,66,29,30.5,1567,6.1,7.1,도루
박해민,1.21,34,12,NC,33,30,47.6,1215,5.2,7.1,도루
박해민,1.21,34,12,NC,33,30,47.6,1215,5.2,7.1,도루
박해민,1.21,34,12,NC,33,30,47.6,1215,5.2,7.1,도루
박해민,1.21,34,12,NC,33,30,47.6,1215,5.2,7.1,도루
박해민,1.21,34,12,NC,33,30,47.6,1215,5.2,7.1,도루
박해민,1.21,34,12,NC,33,30,47.6,1215,5.2,7.1,도루
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,도루
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,도루
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,실패
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,도루
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,도루
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,도루
박해민,1.21,34,12,SK,50,31,38.3,944,8.6,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,실패
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,실패
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,실패
박해민,1.21,34,12,넥센,45,18,28.6,1015,6.2,7.1,도루
박해민,1.21,34,12,두산,63,16,20.3,1355,5.8,7.1,실패
박해민,1.21,34,12,두산,63,16,20.3,1355,5.8,7.1,도루
박해민,1.21,34,12,두산,63,16,20.3,1355,5.8,7.1,도루
박해민,1.21,34,12,두산,63,16,20.3,1355,5.8,7.1,실패
박해민,1.21,34,12,두산,63,16,20.3,1355,5.8,7.1,도루
박해민,1.21,34,12,두산,63,16,20.3,1355,5.8,7.1,실패
박해민,1.21,34,12,롯데,64,14,18,1298,6,7.1,도루
박해민,1.21,34,12,롯데,64,14,18,1298,6,7.1,도루
박해민,1.21,34,12,롯데,64,14,18,1298,6,7.1,도루
박해민,1.21,34,12,롯데,64,14,18,1298,6,7.1,도루
박해민,1.21,34,12,롯데,64,14,18,1298,6,7.1,실패
박해민,1.21,34,12,롯데,64,14,18,1298,6,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,실패
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
박해민,1.21,34,12,한화,80,31,27.9,1481,7.5,7.1,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,KIA,43,16,27.1,955,6.2,4,도루
손아섭,0.94,5,0,kt,54,17,23.9,1512,4.7,4,도루
손아섭,0.94,5,0,kt,54,17,23.9,1512,4.7,4,도루
손아섭,0.94,5,0,kt,54,17,23.9,1512,4.7,4,도루
손아섭,0.94,5,0,LG,66,29,30.5,1567,6.1,4,실패
손아섭,0.94,5,0,LG,66,29,30.5,1567,6.1,4,도루
손아섭,0.94,5,0,NC,33,30,47.6,1215,5.2,4,도루
손아섭,0.94,5,0,NC,33,30,47.6,1215,5.2,4,도루
손아섭,0.94,5,0,SK,50,31,38.3,944,8.6,4,도루
손아섭,0.94,5,0,SK,50,31,38.3,944,8.6,4,도루
손아섭,0.94,5,0,SK,50,31,38.3,944,8.6,4,도루
손아섭,0.94,5,0,SK,50,31,38.3,944,8.6,4,도루
손아섭,0.94,5,0,SK,50,31,38.3,944,8.6,4,도루
손아섭,0.94,5,0,넥센,45,18,28.6,1015,6.2,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,두산,63,16,20.3,1355,5.8,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,삼성,34,27,44.3,1346,4.5,4,도루
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,도루
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,실패
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,도루
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,실패
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,도루
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,도루
손아섭,0.94,5,0,한화,80,31,27.9,1481,7.5,4,실패
심우준,1.87,35,11,KIA,43,16,27.1,955,6.2,6.5,도루
심우준,1.87,35,11,KIA,43,16,27.1,955,6.2,6.5,도루
심우준,1.87,35,11,NC,33,30,47.6,1215,5.2,6.5,도루
심우준,1.87,35,11,SK,50,31,38.3,944,8.6,6.5,실패
심우준,1.87,35,11,SK,50,31,38.3,944,8.6,6.5,도루
심우준,1.87,35,11,넥센,45,18,28.6,1015,6.2,6.5,도루
심우준,1.87,35,11,넥센,45,18,28.6,1015,6.2,6.5,도루
심우준,1.87,35,11,넥센,45,18,28.6,1015,6.2,6.5,도루
심우준,1.87,35,11,넥센,45,18,28.6,1015,6.2,6.5,도루
심우준,1.87,35,11,두산,63,16,20.3,1355,5.8,6.5,도루
심우준,1.87,35,11,두산,63,16,20.3,1355,5.8,6.5,도루
심우준,1.87,35,11,롯데,64,14,18,1298,6,6.5,도루
심우준,1.87,35,11,롯데,64,14,18,1298,6,6.5,도루
심우준,1.87,35,11,롯데,64,14,18,1298,6,6.5,도루
심우준,1.87,35,11,롯데,64,14,18,1298,6,6.5,도루
심우준,1.87,35,11,삼성,34,27,44.3,1346,4.5,6.5,도루
안치홍,1.38,14,3,LG,66,29,30.5,1567,6.1,3.9,도루
임병욱,0.6,3,0,KIA,43,16,27.1,955,6.2,3.4,도루
임병욱,0.6,3,0,KIA,43,16,27.1,955,6.2,3.4,실패
임병욱,0.6,3,0,KIA,43,16,27.1,955,6.2,3.4,도루
임병욱,0.6,3,0,KIA,43,16,27.1,955,6.2,3.4,도루
임병욱,0.6,3,0,KIA,43,16,27.1,955,6.2,3.4,도루
임병욱,0.6,3,0,KIA,43,16,27.1,955,6.2,3.4,도루
임병욱,0.6,3,0,kt,54,17,23.9,1512,4.7,3.4,도루
임병욱,0.6,3,0,kt,54,17,23.9,1512,4.7,3.4,도루
임병욱,0.6,3,0,LG,66,29,30.5,1567,6.1,3.4,도루
임병욱,0.6,3,0,LG,66,29,30.5,1567,6.1,3.4,실패
임병욱,0.6,3,0,NC,33,30,47.6,1215,5.2,3.4,도루
임병욱,0.6,3,0,NC,33,30,47.6,1215,5.2,3.4,실패
임병욱,0.6,3,0,SK,50,31,38.3,944,8.6,3.4,도루
임병욱,0.6,3,0,SK,50,31,38.3,944,8.6,3.4,도루
임병욱,0.6,3,0,SK,50,31,38.3,944,8.6,3.4,실패
임병욱,0.6,3,0,두산,63,16,20.3,1355,5.8,3.4,실패
임병욱,0.6,3,0,두산,63,16,20.3,1355,5.8,3.4,도루
임병욱,0.6,3,0,두산,63,16,20.3,1355,5.8,3.4,도루
임병욱,0.6,3,0,삼성,34,27,44.3,1346,4.5,3.4,도루
임병욱,0.6,3,0,삼성,34,27,44.3,1346,4.5,3.4,실패
임병욱,0.6,3,0,한화,80,31,27.9,1481,7.5,3.4,실패
임병욱,0.6,3,0,한화,80,31,27.9,1481,7.5,3.4,도루
임병욱,0.6,3,0,한화,80,31,27.9,1481,7.5,3.4,도루
임병욱,0.6,3,0,한화,80,31,27.9,1481,7.5,3.4,도루
정훈,1.69,11,1,KIA,43,16,27.1,955,6.2,4.8,실패
정훈,1.69,11,1,KIA,43,16,27.1,955,6.2,4.8,도루
정훈,1.69,11,1,kt,54,17,23.9,1512,4.7,4.8,실패
정훈,1.69,11,1,LG,66,29,30.5,1567,6.1,4.8,도루
정훈,1.69,11,1,NC,33,30,47.6,1215,5.2,4.8,실패
정훈,1.69,11,1,넥센,45,18,28.6,1015,6.2,4.8,도루
정훈,1.69,11,1,넥센,45,18,28.6,1015,6.2,4.8,도루
정훈,1.69,11,1,두산,63,16,20.3,1355,5.8,4.8,도루
정훈,1.69,11,1,두산,63,16,20.3,1355,5.8,4.8,실패
정훈,1.69,11,1,두산,63,16,20.3,1355,5.8,4.8,도루
정훈,1.69,11,1,삼성,34,27,44.3,1346,4.5,4.8,도루
정훈,1.69,11,1,삼성,34,27,44.3,1346,4.5,4.8,실패
정훈,1.69,11,1,삼성,34,27,44.3,1346,4.5,4.8,실패
정훈,1.69,11,1,한화,80,31,27.9,1481,7.5,4.8,실패
